Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,5.670000076293945,5.690000057220459,5.449999809265137,5.590000152587891,4.8763108253479,3632170
2018-10-09,5.590000152587891,5.650000095367432,5.434999942779541,5.489999771118164,4.789076805114746,4222300
2018-10-10,5.494999885559082,5.775000095367432,5.489999771118164,5.704999923706055,4.976627826690674,5287250
2018-10-11,5.570000171661377,5.619999885559082,5.505000114440918,5.565000057220459,4.854502201080322,3687780
2018-10-12,5.614999771118164,5.864999771118164,5.610000133514404,5.78000020980835,5.042052268981934,4277110
2018-10-15,5.800000190734863,6.934999942779541,5.800000190734863,6.909999847412109,6.027781963348389,108160820
2018-10-16,7.099999904632568,7.25,6.715000152587891,6.760000228881836,5.896932601928711,58024330
2018-10-17,6.824999809265137,6.869999885559082,6.364999771118164,6.434999942779541,5.613426685333252,15297730
2018-10-19,6.394999980926514,6.579999923706055,6.264999866485596,6.385000228881836,5.569810390472412,9488060
2018-10-22,6.46999979019165,6.579999923706055,6.28000020980835,6.329999923706055,5.5218329429626465,6490030
2018-10-23,6.394999980926514,6.579999923706055,6.269999980926514,6.364999771118164,5.605495929718018,13814540
2018-10-24,6.5,6.550000190734863,6.364999771118164,6.440000057220459,5.6715474128723145,7984380
2018-10-25,6.355000019073486,6.425000190734863,6.25,6.284999847412109,5.5350422859191895,5005960
2018-10-26,6.300000190734863,6.360000133514404,6.150000095367432,6.190000057220459,5.45137882232666,6210010
2018-10-29,6.239999771118164,6.425000190734863,6.204999923706055,6.394999980926514,5.631916046142578,6252250
2018-10-30,6.409999847412109,6.539999961853027,6.309999942779541,6.360000133514404,5.601093292236328,6657070
2018-10-31,6.389999866485596,6.489999771118164,6.309999942779541,6.445000171661377,5.675950050354004,4808590
2018-11-01,6.480000019073486,6.744999885559082,6.460000038146973,6.619999885559082,5.830068588256836,11216320
2018-11-02,6.704999923706055,6.840000152587891,6.670000076293945,6.704999923706055,5.90492582321167,9443370
2018-11-05,6.704999923706055,6.820000171661377,6.650000095367432,6.724999904632568,5.922540187835693,4323400
2018-11-06,6.760000228881836,7.239999771118164,6.755000114440918,7.119999885559082,6.2704057693481445,37725060
2018-11-07,7.170000076293945,7.230000019073486,7.119999885559082,7.184999942779541,6.3276495933532715,7926290
2018-11-09,7.170000076293945,7.170000076293945,6.949999809265137,7.010000228881836,6.173532009124756,6666190
2018-11-12,7.014999866485596,7.139999866485596,6.949999809265137,7.090000152587891,6.2439866065979,8488210
2018-11-13,7.135000228881836,7.195000171661377,7.0,7.03000020980835,6.191145896911621,8053820
2018-11-14,7.045000076293945,7.079999923706055,6.760000228881836,6.875,6.054640293121338,5854090
2018-11-15,6.880000114440918,6.894999980926514,6.730000019073486,6.804999828338623,5.992993354797363,3994530
2018-11-16,6.809999942779541,7.045000076293945,6.764999866485596,6.885000228881836,6.06344747543335,6574490
2018-11-19,6.945000171661377,6.954999923706055,6.804999828338623,6.824999809265137,6.01060676574707,2447910
2018-11-20,6.730000019073486,6.835000038146973,6.539999961853027,6.635000228881836,5.8432793617248535,4344480
2018-11-21,6.599999904632568,6.739999771118164,6.565000057220459,6.695000171661377,5.896119117736816,3031310
2018-11-22,6.710000038146973,6.78000020980835,6.599999904632568,6.625,5.83447265625,2846400
2018-11-26,6.610000133514404,6.650000095367432,6.420000076293945,6.460000038146973,5.6891608238220215,3672390
2018-11-27,6.460000038146973,6.590000152587891,6.440000057220459,6.46999979019165,5.697967529296875,2711860
2018-11-28,6.489999771118164,6.5,6.324999809265137,6.360000133514404,5.601093292236328,3062730
2018-11-29,6.389999866485596,6.449999809265137,6.309999942779541,6.409999847412109,5.645127296447754,2903660
2018-11-30,6.420000076293945,6.614999771118164,6.389999866485596,6.449999809265137,5.680353164672852,4018970
2018-12-03,6.489999771118164,6.579999923706055,6.449999809265137,6.474999904632568,5.7023701667785645,3158920
2018-12-04,6.454999923706055,6.945000171661377,6.434999942779541,6.860000133514404,6.041430950164795,26527790
2018-12-05,6.795000076293945,6.889999866485596,6.599999904632568,6.664999961853027,5.869699001312256,6059900
2018-12-06,6.545000076293945,6.599999904632568,6.460000038146973,6.480000019073486,5.70677375793457,2483860
2018-12-07,6.5,6.630000114440918,6.434999942779541,6.550000190734863,5.768421173095703,2998010
2018-12-10,6.400000095367432,6.454999923706055,6.309999942779541,6.329999923706055,5.574673175811768,2983650
2018-12-11,6.199999809265137,6.400000095367432,6.130000114440918,6.369999885559082,5.609899520874023,3489640
2018-12-12,6.429999828338623,6.690000057220459,6.420000076293945,6.619999885559082,5.830068588256836,3094440
2018-12-13,6.619999885559082,6.71999979019165,6.460000038146973,6.510000228881836,5.733194828033447,4008700
2018-12-14,6.525000095367432,6.599999904632568,6.440000057220459,6.494999885559082,5.71998405456543,3258410
2018-12-17,6.53000020980835,6.565000057220459,6.454999923706055,6.480000019073486,5.70677375793457,2517390
2018-12-18,6.480000019073486,6.610000133514404,6.460000038146973,6.545000076293945,5.7640180587768555,2966140
2018-12-19,6.554999828338623,6.760000228881836,6.545000076293945,6.65500020980835,5.8608927726745605,5289460
2018-12-20,6.639999866485596,6.690000057220459,6.565000057220459,6.619999885559082,5.830068588256836,2520130
2018-12-21,6.625,6.684999942779541,6.460000038146973,6.5,5.7243876457214355,3282860
2018-12-24,6.5,6.570000171661377,6.400000095367432,6.525000095367432,5.746403694152832,3020090
2018-12-26,6.480000019073486,6.53000020980835,6.380000114440918,6.449999809265137,5.680353164672852,2760490
2018-12-27,6.489999771118164,6.539999961853027,6.460000038146973,6.474999904632568,5.7023701667785645,2554510
2018-12-28,6.489999771118164,6.574999809265137,6.489999771118164,6.545000076293945,5.7640180587768555,2261610
2018-12-31,6.59499979019165,6.679999828338623,6.550000190734863,6.639999866485596,5.847682476043701,3350430
2019-01-01,6.619999885559082,6.894999980926514,6.619999885559082,6.820000171661377,6.0062031745910645,13560030
2019-01-02,6.769999980926514,6.840000152587891,6.650000095367432,6.744999885559082,5.940152645111084,4528870
2019-01-03,6.789999961853027,6.849999904632568,6.710000038146973,6.730000019073486,5.926942825317383,5166720
2019-01-04,6.764999866485596,6.789999961853027,6.630000114440918,6.675000190734863,5.878505229949951,3540830
2019-01-07,6.699999809265137,6.800000190734863,6.699999809265137,6.724999904632568,5.922540187835693,3584990
2019-01-08,6.75,6.880000114440918,6.724999904632568,6.789999961853027,5.979783058166504,5611110
2019-01-09,6.824999809265137,6.860000133514404,6.735000133514404,6.769999980926514,5.962169647216797,2903480
2019-01-10,6.875,7.170000076293945,6.849999904632568,7.09499979019165,6.248388767242432,32175270
2019-01-11,7.09499979019165,7.190000057220459,7.059999942779541,7.09499979019165,6.248388767242432,11060100
2019-01-14,7.09499979019165,7.130000114440918,6.954999923706055,6.989999771118164,6.155917644500732,6074530
2019-01-15,7.025000095367432,7.570000171661377,7.019999980926514,7.275000095367432,6.406910419464111,80213560
2019-01-16,7.284999847412109,7.349999904632568,7.039999961853027,7.070000171661377,6.226372718811035,17148720
2019-01-17,7.099999904632568,7.190000057220459,7.03000020980835,7.079999923706055,6.2351789474487305,9352690
2019-01-18,7.150000095367432,7.150000095367432,6.960000038146973,6.994999885559082,6.1603217124938965,5176140
2019-01-21,7.034999847412109,7.039999961853027,6.800000190734863,6.809999942779541,5.997396469116211,5816760
2019-01-22,6.900000095367432,7.199999809265137,6.860000133514404,7.005000114440918,6.169128894805908,19603660
2019-01-23,7.0,7.0,6.835000038146973,6.894999980926514,6.072254180908203,4684080
2019-01-24,6.820000171661377,6.840000152587891,6.625,6.639999866485596,5.95125675201416,5233380
2019-01-25,6.679999828338623,6.724999904632568,6.510000228881836,6.565000057220459,5.884037017822266,6552210
2019-01-28,6.505000114440918,6.525000095367432,6.400000095367432,6.454999923706055,5.785446643829346,5343850
2019-01-29,6.449999809265137,6.639999866485596,6.355000019073486,6.554999828338623,5.8750739097595215,4283750
2019-01-30,6.565000057220459,6.679999828338623,6.539999961853027,6.659999847412109,5.969182968139648,4459800
2019-01-31,6.675000190734863,6.75,6.630000114440918,6.675000190734863,5.9826273918151855,2761270
2019-02-01,6.71999979019165,6.744999885559082,6.525000095367432,6.550000190734863,5.8705925941467285,3237530
2019-02-04,6.565000057220459,6.565000057220459,6.449999809265137,6.485000133514404,5.8123345375061035,2041460
2019-02-05,6.510000228881836,6.510000228881836,6.130000114440918,6.215000152587891,5.570341110229492,4362300
2019-02-06,6.230000019073486,6.260000228881836,5.96999979019165,6.09499979019165,5.462788105010986,5754550
2019-02-07,6.105000019073486,6.315000057220459,6.050000190734863,6.289999961853027,5.637560844421387,3774330
2019-02-08,6.329999923706055,6.400000095367432,6.164999961853027,6.239999771118164,5.592747688293457,4907210
2019-02-11,6.21999979019165,6.235000133514404,6.059999942779541,6.130000114440918,5.494157314300537,4463860
2019-02-12,6.144999980926514,6.170000076293945,6.105000019073486,6.135000228881836,5.4986395835876465,3411930
2019-02-14,6.309999942779541,6.364999771118164,6.110000133514404,6.164999961853027,5.525527000427246,13935110
2019-02-15,6.130000114440918,6.164999961853027,6.090000152587891,6.119999885559082,5.485194683074951,3104300
2019-02-18,6.114999771118164,6.139999866485596,5.900000095367432,5.934999942779541,5.319384574890137,3237680
2019-02-19,5.934999942779541,6.085000038146973,5.914999961853027,5.949999809265137,5.332828044891357,4769570
2019-02-20,5.960000038146973,6.135000228881836,5.960000038146973,6.099999904632568,5.467268943786621,3037890
2019-02-21,6.099999904632568,6.15500020980835,6.050000190734863,6.09499979019165,5.462788105010986,2728860
2019-02-22,6.125,6.179999828338623,6.099999904632568,6.150000095367432,5.512083053588867,3443640
2019-02-25,6.15500020980835,6.190000057220459,6.125,6.139999866485596,5.503120422363281,2605340
2019-02-26,6.0,6.074999809265137,5.940000057220459,6.025000095367432,5.400048732757568,4107720
2019-02-27,6.050000190734863,6.260000228881836,5.900000095367432,5.940000057220459,5.32386589050293,8520640
2019-02-28,5.994999885559082,6.105000019073486,5.980000019073486,6.045000076293945,5.41797399520874,3299270
2019-03-01,6.079999923706055,6.28000020980835,6.079999923706055,6.235000133514404,5.588266372680664,4845630
2019-03-05,6.244999885559082,6.5,6.244999885559082,6.440000057220459,5.772002220153809,7105690
2019-03-06,6.599999904632568,6.800000190734863,6.599999904632568,6.704999923706055,6.009514808654785,11895610
2019-03-07,6.710000038146973,6.75,6.525000095367432,6.639999866485596,5.95125675201416,5543970
2019-03-08,6.599999904632568,6.644999980926514,6.5,6.599999904632568,5.915405750274658,3069980
2019-03-11,6.650000095367432,6.724999904632568,6.610000133514404,6.690000057220459,5.9960713386535645,3819260
2019-03-12,6.730000019073486,7.175000190734863,6.730000019073486,7.074999809265137,6.3411359786987305,37655270
2019-03-13,7.079999923706055,7.144999980926514,6.90500020980835,6.945000171661377,6.224620819091797,7118080
2019-03-14,7.125,7.289999961853027,6.989999771118164,7.059999942779541,6.327692031860352,13534250
2019-03-15,7.099999904632568,7.184999942779541,6.710000038146973,6.784999847412109,6.081217288970947,8218450
2019-03-18,7.0,7.0,6.630000114440918,6.84499979019165,6.134992599487305,15771840
2019-03-19,6.885000228881836,6.96999979019165,6.789999961853027,6.84499979019165,6.134992599487305,4809380
2019-03-20,6.855000019073486,6.855000019073486,6.71999979019165,6.75,6.04984712600708,2601580
2019-03-22,6.795000076293945,6.800000190734863,6.650000095367432,6.684999942779541,5.991589546203613,2616430
2019-03-25,6.675000190734863,6.675000190734863,6.510000228881836,6.545000076293945,5.8661112785339355,3975710
2019-03-26,6.590000152587891,6.869999885559082,6.565000057220459,6.699999809265137,6.005033016204834,7490950
2019-03-27,6.744999885559082,6.900000095367432,6.690000057220459,6.835000038146973,6.126029968261719,6037900
2019-03-28,6.804999828338623,7.019999980926514,6.775000095367432,6.840000152587891,6.13051176071167,7545540
2019-04-01,7.210000038146973,7.289999961853027,7.099999904632568,7.139999866485596,6.399393558502197,8820290
2019-04-02,7.150000095367432,7.150000095367432,6.880000114440918,6.945000171661377,6.224620819091797,7612660
2019-04-03,6.985000133514404,7.034999847412109,6.809999942779541,6.835000038146973,6.126029968261719,3751850
2019-04-04,6.869999885559082,6.869999885559082,6.690000057220459,6.744999885559082,6.045366287231445,5800550
2019-04-05,6.795000076293945,6.920000076293945,6.760000228881836,6.815000057220459,6.108105182647705,4265240
2019-04-08,6.769999980926514,6.864999771118164,6.710000038146973,6.730000019073486,6.031921863555908,3944940
2019-04-09,6.715000152587891,6.789999961853027,6.65500020980835,6.695000171661377,6.000551223754883,5978440
2019-04-10,6.699999809265137,6.800000190734863,6.675000190734863,6.690000057220459,5.9960713386535645,3722260
2019-04-11,6.679999828338623,6.704999923706055,6.635000228881836,6.670000076293945,5.978145122528076,2933060
2019-04-12,6.670000076293945,6.78000020980835,6.659999847412109,6.715000152587891,6.018477439880371,4908940
2019-04-15,6.735000133514404,6.925000190734863,6.724999904632568,6.835000038146973,6.126029968261719,4995570
2019-04-16,6.875,6.889999866485596,6.710000038146973,6.730000019073486,6.031921863555908,4493570
2019-04-18,6.735000133514404,6.815000057220459,6.650000095367432,6.65500020980835,5.964700698852539,2963900
2019-04-22,6.650000095367432,6.650000095367432,6.519999980926514,6.534999847412109,5.85714864730835,3203640
2019-04-23,6.559999942779541,6.65500020980835,6.505000114440918,6.625,5.937812805175781,3397600
2019-04-24,6.625,6.840000152587891,6.534999847412109,6.760000228881836,6.058810710906982,8736730
2019-04-25,6.764999866485596,6.815000057220459,6.639999866485596,6.664999961853027,5.973663806915283,3430930
2019-04-26,6.670000076293945,6.784999847412109,6.650000095367432,6.71999979019165,6.022958755493164,3118920
2019-04-30,6.675000190734863,6.699999809265137,6.5,6.554999828338623,5.8750739097595215,3810500
2019-05-02,6.554999828338623,6.670000076293945,6.514999866485596,6.630000114440918,5.942294120788574,3417730
2019-05-03,6.659999847412109,6.724999904632568,6.599999904632568,6.630000114440918,5.942294120788574,2840890
2019-05-06,6.570000171661377,6.75,6.565000057220459,6.704999923706055,6.009514808654785,3533830
2019-05-07,6.730000019073486,6.78000020980835,6.610000133514404,6.644999980926514,5.955738544464111,3133440
2019-05-08,6.635000228881836,6.650000095367432,6.5,6.534999847412109,5.85714864730835,3912130
2019-05-09,6.53000020980835,6.59499979019165,6.460000038146973,6.485000133514404,5.8123345375061035,3420000
2019-05-10,6.5,6.744999885559082,6.449999809265137,6.699999809265137,6.005033016204834,5511420
2019-05-13,6.704999923706055,6.900000095367432,6.5,6.545000076293945,5.8661112785339355,28074160
2019-05-14,6.599999904632568,6.639999866485596,6.340000152587891,6.440000057220459,5.772002220153809,5919340
2019-05-15,6.505000114440918,6.505000114440918,6.130000114440918,6.199999809265137,5.556896209716797,5070270
2019-05-16,6.210000038146973,6.239999771118164,6.050000190734863,6.150000095367432,5.512083053588867,4007920
2019-05-17,6.150000095367432,6.199999809265137,6.105000019073486,6.159999847412109,5.521045684814453,6468700
2019-05-20,6.389999866485596,6.559999942779541,6.255000114440918,6.369999885559082,5.709262847900391,5373400
2019-05-21,6.355000019073486,6.539999961853027,6.335000038146973,6.40500020980835,5.740633010864258,4745330
2019-05-22,6.369999885559082,6.434999942779541,6.340000152587891,6.364999771118164,5.704782009124756,3108490
2019-05-23,6.449999809265137,6.539999961853027,6.400000095367432,6.414999961853027,5.7495951652526855,5317960
2019-05-24,6.385000228881836,6.574999809265137,6.375,6.559999942779541,5.8795552253723145,4800250
2019-05-27,6.599999904632568,6.900000095367432,6.550000190734863,6.755000114440918,6.054328441619873,9476620
2019-05-28,6.815000057220459,7.170000076293945,6.789999961853027,6.96999979019165,6.2470269203186035,22510910
2019-05-29,6.90500020980835,7.070000171661377,6.815000057220459,6.84499979019165,6.188263416290283,6640480
2019-05-30,6.880000114440918,6.940000057220459,6.820000171661377,6.869999885559082,6.210865020751953,5375150
2019-05-31,6.900000095367432,7.03000020980835,6.724999904632568,6.764999866485596,6.115939140319824,5357040
2019-06-03,6.775000095367432,6.784999847412109,6.619999885559082,6.650000095367432,6.0119733810424805,3174000
2019-06-04,6.659999847412109,6.900000095367432,6.625,6.659999847412109,6.0210137367248535,5590960
2019-06-06,6.670000076293945,6.739999771118164,6.554999828338623,6.675000190734863,6.03457498550415,4189230
2019-06-07,6.670000076293945,6.900000095367432,6.605000019073486,6.809999942779541,6.156621932983398,15236980
2019-06-10,6.840000152587891,6.909999847412109,6.579999923706055,6.639999866485596,6.002932071685791,18830840
2019-06-11,6.619999885559082,6.650000095367432,6.550000190734863,6.574999809265137,5.944169044494629,7498420
2019-06-12,6.574999809265137,6.690000057220459,6.570000171661377,6.635000228881836,5.998412609100342,4978960
2019-06-13,6.639999866485596,6.690000057220459,6.550000190734863,6.585000038146973,5.953208923339844,4106850
2019-06-14,6.599999904632568,6.599999904632568,6.449999809265137,6.485000133514404,5.8628034591674805,3216780
2019-06-17,6.5,6.519999980926514,6.264999866485596,6.295000076293945,5.691033363342285,3989030
2019-06-18,6.295000076293945,6.375,6.190000057220459,6.224999904632568,5.627748966217041,3994830
2019-06-19,6.264999866485596,6.400000095367432,6.25,6.369999885559082,5.75883674621582,5215720
2019-06-20,6.369999885559082,6.380000114440918,6.204999923706055,6.309999942779541,5.704593658447266,3628790
